area_m2,precio,banios,alcobas,nombre_cliente,precio_estimado
85,127500000,2,4,Sofia Jimenez Jaramillo,172448570.61
85,127500000,2,3,Carolina Martinez Jaramillo,172752263.12
85,127500000,2,4,Mateo Ortiz Mendoza,172448570.61
102,255000000,2,4,Andres Cardenas Restrepo,207020674.84
170,255000000,2,3,Sofia Lopez Villa,345612784.27
170,255000000,2,4,Maria Fernandez Villa,345309091.76
85,255000000,2,2,Ana Quintero Munoz,173055955.63
170,255000000,2,2,Isabella Patino Cano,345916476.78
170,255000000,2,2,Nicolás Restrepo Botero,345916476.78
102,255000000,2,1,Nicolás Hernandez Guerrero,207931752.37
170,255000000,2,3,Santiago Hernandez Guerrero,345612784.27
150,255000000,2,1,Maria Rodriguez Herrera,305547105.49
170,255000000,2,1,Isabella Moreno Quintero,346220169.29
102,255000000,2,1,Samuel Patino Munoz,207931752.37
150,255000000,2,1,Valentina Hernandez Restrepo,305547105.49
170,510000000,2,1,Antonia Moreno Botero,346220169.29
170,510000000,2,2,Carolina Hernandez Ramirez,345916476.78
199,398000000,2,2,Santiago Torres Restrepo,404892419.3
199,398000000,2,4,Juliana Ortiz Martinez,404285034.28
199,398000000,2,1,Mateo Moreno Cano,405196111.81
199,796000000,2,3,Samuel Arrieta Munoz,404588726.79
199,796000000,2,1,Sebastian Quintero Cano,405196111.81
167,584500000,2,1,Ana Valencia Mendoza,340119209.72
167,584500000,2,2,Carolina Hernandez Montoya,339815517.21
183,640500000,2,2,Nicole Alvarez Osorio,372353968.26
177,442500000,2,4,Santiago Jimenez Cano,359544664.1
137,342500000,2,2,Antonia Uribe Guerrero,278805921.51
137,342500000,2,2,Diego Quintero Mendoza,278805921.51
137,342500000,2,2,Juliana Martinez Herrera,278805921.51
137,342500000,2,4,Juliana Perez Quintero,278198536.49
131,458500000,2,3,Camila Alvarez Villa,266300309.86
99,346500000,2,4,Lucas Gomez Salazar,200919715.27
99,346500000,2,4,Ana Martinez Garcia,200919715.27
99,346500000,2,4,Juliana Alvarez Munoz,200919715.27
185,462500000,2,2,Camila Castro Osorio,376421274.64
185,462500000,2,2,Juan Rodriguez Cano,376421274.64
185,462500000,2,1,Valentina Hernandez Lopez,376724967.15
145,362500000,2,2,Laura Arboleda Acosta,295075147.03
145,362500000,2,4,Ana Arrieta Jaramillo,294467762.01
145,362500000,2,4,Isabella Arboleda Herrera,294467762.01
145,362500000,2,4,Andres Alvarez Cano,294467762.01
161,273700000,2,4,Andres Jimenez Acosta,327006213.05
193,482500000,2,2,Lucas Velez Guerrero,392690500.16
177,300900000,2,4,David Rodriguez Herrera,359544664.1
177,300900000,2,3,Andres Velez Jaramillo,359848356.61
139,486500000,2,1,Juliana Fernandez Restrepo,283176920.4
193,328100000,2,3,Santiago Jimenez Cano,392386807.65
193,328100000,2,4,Diego Martinez Cano,392083115.14
153,382500000,2,2,Nicolás Castro Quintero,311344372.55
153,382500000,2,3,Sara Uribe Jaramillo,311040680.04
183,274500000,2,4,Nicole Quintero Munoz,371746583.24
183,274500000,2,4,Antonia Patino Cano,371746583.24
183,274500000,2,4,Maria Moreno Martinez,371746583.24
113,282500000,2,1,Santiago Hernandez Guerrero,230301937.46
113,282500000,2,1,Andres Arrieta Alvarez,230301937.46
113,282500000,2,1,Mateo Arboleda Villa,230301937.46
113,282500000,2,2,Lucas Patino Guerrero,229998244.95
113,282500000,2,4,Laura Hernandez Herrera,229390859.93
113,282500000,2,1,Valentina Valencia Villa,230301937.46
191,286500000,2,3,Daniel Diaz Villa,388319501.27
191,286500000,2,3,Lucas Lopez Salazar,388319501.27
191,286500000,2,4,Camila Jimenez Jaramillo,388015808.76
191,573000000,2,3,David Quintero Restrepo,388319501.27
147,514500000,2,1,Isabella Valencia Osorio,299446145.92
147,514500000,2,2,Sofia Prieto Botero,299142453.41
147,514500000,2,2,Lucas Moreno Alvarez,299142453.41
161,402500000,2,4,Samuel Valencia Salazar,327006213.05
161,402500000,2,2,Juliana Patino Ramirez,327613598.07
115,402500000,2,2,David Moreno Herrera,234065551.33
161,402500000,2,1,Santiago Castillo Munoz,327917290.58
83,290500000,2,3,Nicolás Prieto Garcia,168684956.74
83,290500000,2,3,Laura Velez Restrepo,168684956.74
166,581000000,2,1,David Perez Jaramillo,338085556.53
199,298500000,2,3,Sofia Diaz Henao,404588726.79
199,298500000,2,4,Nicole Moreno Acosta,404285034.28
199,298500000,2,1,Samuel Rodriguez Jaramillo,405196111.81
199,298500000,2,2,Samuel Moreno Quintero,404892419.3
199,298500000,2,4,Mateo Valencia Alvarez,404285034.28
199,597000000,2,1,Sebastian Castro Henao,405196111.81
121,302500000,2,4,Ana Ortiz Lopez,245660085.45
121,302500000,2,2,Nicolás Restrepo Jaramillo,246267470.47
121,302500000,2,4,Mateo Torres Quintero,245660085.45
121,302500000,2,3,Diego Castillo Munoz,245963777.96
169,422500000,2,4,David Hernandez Osorio,343275438.57
169,422500000,2,2,Andres Moreno Jaramillo,343882823.59
169,422500000,2,2,Samuel Lopez Herrera,343882823.59
169,287300000,2,2,Nicole Rodriguez Herrera,343882823.59
169,287300000,2,4,Diego Diaz Jaramillo,343275438.57
169,287300000,2,4,Marcela Moreno Quintero,343275438.57
123,430500000,2,3,Daniel Martinez Gonzalez,250031084.34
91,318500000,2,3,Lucas Uribe Jaramillo,184954182.26
91,318500000,2,2,Diego Ortiz Henao,185257874.77
182,637000000,2,2,Nicolás Fernandez Ramirez,370320315.07
182,637000000,2,2,Antonia Arrieta Mendoza,370320315.07
129,322500000,2,3,Maria Rodriguez Cifuentes,262233003.48
129,322500000,2,2,Ana Castro Salazar,262536695.99
129,322500000,2,2,Marcela Gomez Ramirez,262536695.99
129,322500000,2,3,Isabella Ortiz Cifuentes,262233003.48
181,633500000,2,2,Isabella Rodriguez Restrepo,368286661.88
181,633500000,2,4,Daniel Arrieta Salazar,367679276.86
165,577500000,2,1,Sebastian Gomez Restrepo,336051903.34
165,577500000,2,4,Sofia Torres Ramirez,335140825.81
83,141100000,2,1,Daniel Valencia Villa,169292341.76
83,141100000,2,1,Diego Castillo Gonzalez,169292341.76
166,282200000,2,4,Juliana Valencia Acosta,337174479.0
125,187500000,2,3,Maria Cardenas Quintero,254098390.72
125,187500000,2,1,Nicolás Arboleda Restrepo,254705775.74
125,187500000,2,3,Carlos Perez Herrera,254098390.72
150,375000000,2,2,Laura Hernandez Botero,305243412.98
125,375000000,2,3,Samuel Castillo Munoz,254098390.72
150,375000000,2,3,Antonia Lopez Jaramillo,304939720.47
150,375000000,2,2,Isabella Diaz Cano,305243412.98
150,375000000,2,4,Sara Gomez Herrera,304636027.96
125,375000000,2,3,Juliana Torres Lopez,254098390.72
181,398200000,2,2,Nicolás Arrieta Cano,368286661.88
171,222300000,2,1,Sara Lopez Villa,348253822.49
171,222300000,2,2,Mateo Perez Botero,347950129.97
159,286200000,2,3,Lucas Gomez Jaramillo,323242599.18
159,286200000,2,3,Marcela Diaz Acosta,323242599.18
159,286200000,2,3,Laura Castillo Acosta,323242599.18
91,154700000,2,2,Isabella Castro Restrepo,185257874.77
119,154700000,2,2,Juan Castillo Henao,242200164.09
91,154700000,2,3,Juliana Hernandez Salazar,184954182.26
119,154700000,2,1,Antonia Alvarez Henao,242503856.6
182,309400000,2,1,Maria Lopez Henao,370624007.58
182,309400000,2,2,Ana Arrieta Munoz,370320315.07
182,309400000,2,2,Isabella Cardenas Restrepo,370320315.07
99,247500000,2,2,Samuel Velez Alvarez,201527100.29
99,247500000,2,3,Diego Valencia Jaramillo,201223407.78
99,247500000,2,4,Mateo Rodriguez Botero,200919715.27
99,247500000,2,4,Carolina Fernandez Ramirez,200919715.27
165,247500000,2,4,Maria Velez Herrera,335140825.81
99,247500000,2,4,Lucas Patino Acosta,200919715.27
99,247500000,2,4,Lucas Arrieta Acosta,200919715.27
198,495000000,2,3,Mateo Lopez Alvarez,402555073.6
198,495000000,2,3,David Lopez Guerrero,402555073.6
198,495000000,2,4,Samuel Perez Mendoza,402251381.09
198,495000000,2,2,Laura Cardenas Ramirez,402858766.11
99,168300000,2,3,Marcela Prieto Mendoza,201223407.78
99,168300000,2,4,Carlos Restrepo Salazar,200919715.27
153,168300000,2,3,David Moreno Ramirez,311040680.04
153,168300000,2,2,Isabella Hernandez Jaramillo,311344372.55
153,336600000,2,2,Andres Ortiz Salazar,311344372.55
187,336600000,2,4,Ana Hernandez Jaramillo,379881196.0
187,336600000,2,1,Maria Restrepo Herrera,380792273.53
153,336600000,2,2,Antonia Alvarez Osorio,311344372.55
153,336600000,2,2,Ana Uribe Botero,311344372.55
187,336600000,2,4,Mateo Arboleda Mendoza,379881196.0
187,336600000,2,2,Camila Velez Lopez,380488581.02
153,336600000,2,1,Camila Perez Botero,311648065.06
187,336600000,2,4,Diego Arboleda Jaramillo,379881196.0
183,237900000,2,2,Juliana Gomez Osorio,372353968.26
183,237900000,2,1,Marcela Gomez Henao,372657660.77
183,237900000,2,4,Andres Martinez Restrepo,371746583.24
131,170300000,2,3,Nicole Arrieta Henao,266300309.86
131,170300000,2,3,Lucas Velez Osorio,266300309.86
107,181900000,2,4,Carlos Arboleda Jaramillo,217188940.79
129,193500000,2,4,Camila Moreno Ramirez,261929310.97
129,193500000,2,3,Santiago Prieto Guerrero,262233003.48
197,216700000,2,1,Valentina Lopez Munoz,401128805.43
197,216700000,2,4,Nicole Alvarez Acosta,400217727.9
197,433400000,2,2,Santiago Castro Salazar,400825112.92
197,433400000,2,1,Andres Arrieta Mendoza,401128805.43
197,433400000,2,4,Sara Lopez Cifuentes,400217727.9
125,275000000,2,3,Nicole Hernandez Munoz,254098390.72
110,275000000,2,3,Nicolás Quintero Villa,223593592.87
125,275000000,2,4,Andres Velez Martinez,253794698.21
110,275000000,2,4,Carolina Martinez Munoz,223289900.36
110,275000000,2,1,Santiago Ortiz Jaramillo,224200977.89
110,275000000,2,3,Isabella Restrepo Cano,223593592.87
115,195500000,2,4,Juan Gomez Jaramillo,233458166.31
115,195500000,2,4,Diego Cardenas Gonzalez,233458166.31
93,139500000,2,4,Sara Rodriguez Alvarez,188717796.13
93,139500000,2,4,David Rodriguez Salazar,188717796.13
93,139500000,2,3,Andres Torres Martinez,189021488.64
155,279000000,2,4,Juan Hernandez Gonzalez,314804293.91
186,279000000,2,3,Nicolás Fernandez Garcia,378151235.32
155,279000000,2,3,Carlos Velez Herrera,315107986.42
93,279000000,2,3,Camila Perez Mendoza,189021488.64
155,279000000,2,1,Lucas Castro Jaramillo,315715371.44
186,279000000,2,2,Camila Jimenez Acosta,378454927.83
186,558000000,2,2,Lucas Ortiz Montoya,378454927.83
169,253500000,2,1,Mateo Ortiz Montoya,344186516.1
169,253500000,2,1,Sara Alvarez Ramirez,344186516.1
195,253500000,2,1,Nicole Uribe Cifuentes,397061499.05
195,253500000,2,4,Maria Gomez Jaramillo,396150421.52
195,253500000,2,4,Nicole Ortiz Quintero,396150421.52
169,253500000,2,4,Sara Jimenez Osorio,343275438.57
195,253500000,2,1,Diego Prieto Quintero,397061499.05
195,253500000,2,3,Samuel Moreno Jaramillo,396454114.03
169,507000000,2,3,Sofia Valencia Jaramillo,343579131.08
143,185900000,2,3,Carolina Arrieta Henao,290704148.14
169,185900000,2,2,Valentina Arrieta Jaramillo,343882823.59
169,371800000,2,2,Juan Lopez Restrepo,343882823.59
169,371800000,2,3,Nicolás Lopez Osorio,343579131.08
158,395000000,2,1,Andres Castillo Herrera,321816331.01
158,395000000,2,4,David Arrieta Lopez,320905253.48
158,395000000,2,1,Sofia Castro Gonzalez,321816331.01
123,209100000,2,1,Diego Fernandez Alvarez,250638469.36
146,511000000,2,1,Carolina Martinez Herrera,297412492.73
146,511000000,2,1,Juan Restrepo Jaramillo,297412492.73
183,329400000,2,4,Sebastian Arrieta Cano,371746583.24
183,329400000,2,1,Ana Valencia Restrepo,372657660.77
183,329400000,2,1,Nicole Ortiz Jaramillo,372657660.77
183,329400000,2,3,Sara Valencia Jaramillo,372050275.75
133,199500000,2,3,Nicolás Valencia Villa,270367616.24
133,199500000,2,4,Camila Castro Lopez,270063923.73
133,199500000,2,3,Ana Castillo Ramirez,270367616.24
133,399000000,2,1,Daniel Rodriguez Munoz,270975001.26
133,399000000,2,3,Nicolás Arrieta Alvarez,270367616.24
131,222700000,2,1,Sebastian Valencia Mendoza,266907694.88
131,222700000,2,2,Nicolás Perez Garcia,266604002.37
82,287000000,2,1,Samuel Prieto Montoya,167258688.57
82,287000000,2,4,Carlos Rodriguez Gonzalez,166347611.04
164,574000000,2,2,Maria Perez Salazar,333714557.64
164,574000000,2,2,Santiago Prieto Jaramillo,333714557.64
141,155100000,2,4,Laura Valencia Jaramillo,286333149.25
141,310200000,2,1,Laura Hernandez Osorio,287244226.78
103,257500000,2,4,Santiago Cardenas Villa,209054328.03
103,257500000,2,4,Sebastian Hernandez Acosta,209054328.03
103,257500000,2,4,Santiago Arrieta Ramirez,209054328.03
103,257500000,2,1,Antonia Lopez Garcia,209965405.56
155,201500000,2,4,Marcela Diaz Botero,314804293.91
155,201500000,2,1,Ana Fernandez Munoz,315715371.44
139,236300000,2,4,Daniel Diaz Osorio,282265842.87
139,236300000,2,4,Ana Torres Cifuentes,282265842.87
139,236300000,2,3,Maria Velez Munoz,282569535.38
97,145500000,2,2,Valentina Patino Herrera,197459793.91
97,145500000,2,1,Maria Uribe Martinez,197763486.42
97,145500000,2,3,Nicole Cardenas Salazar,197156101.4
97,145500000,2,4,Mateo Patino Garcia,196852408.89
97,291000000,2,1,Carlos Alvarez Munoz,197763486.42
97,291000000,2,4,Laura Martinez Quintero,196852408.89
97,291000000,2,4,Antonia Prieto Villa,196852408.89
194,582000000,2,1,Nicole Hernandez Cano,395027845.86
173,259500000,2,4,Sara Perez Lopez,351410051.33
173,259500000,2,4,Diego Arrieta Restrepo,351410051.33
173,259500000,2,1,Samuel Martinez Gonzalez,352321128.87
173,259500000,2,3,Isabella Fernandez Mendoza,351713743.84
173,519000000,2,4,Carolina Arboleda Henao,351410051.33
173,519000000,2,1,Diego Jimenez Montoya,352321128.87
173,519000000,2,4,Carolina Gomez Jaramillo,351410051.33
185,203500000,2,3,Sofia Prieto Alvarez,376117582.13
185,407000000,2,4,Sara Uribe Jaramillo,375813889.62
151,271800000,2,3,Sofia Lopez Cifuentes,306973373.66
151,271800000,2,3,Sara Fernandez Herrera,306973373.66
151,271800000,2,3,Maria Ortiz Herrera,306973373.66
118,295000000,2,1,Carolina Restrepo Quintero,240470203.41
118,295000000,2,2,Sara Lopez Botero,240166510.9
118,295000000,2,4,Sofia Hernandez Guerrero,239559125.88
118,295000000,2,2,Antonia Arboleda Lopez,240166510.9
118,295000000,2,1,Sara Patino Jaramillo,240470203.41
147,249900000,2,2,Andres Cardenas Salazar,299142453.41
137,205500000,2,4,Juliana Arrieta Restrepo,278198536.49
137,205500000,2,4,Marcela Rodriguez Cifuentes,278198536.49
137,205500000,2,2,Santiago Quintero Jaramillo,278805921.51
137,205500000,2,3,Nicole Jimenez Mendoza,278502229.0
137,411000000,2,4,Lucas Arboleda Mendoza,278198536.49
137,411000000,2,2,Mateo Arrieta Henao,278805921.51
137,411000000,2,1,Carolina Fernandez Jaramillo,279109614.02
137,411000000,2,4,Valentina Torres Restrepo,278198536.49
167,217100000,2,1,Samuel Patino Mendoza,340119209.72
167,217100000,2,1,Maria Perez Henao,340119209.72
167,217100000,2,1,Sebastian Torres Villa,340119209.72
167,217100000,2,4,Diego Moreno Ramirez,339208132.19
197,275800000,2,4,Nicolás Alvarez Garcia,400217727.9
197,275800000,2,2,Mateo Ortiz Ramirez,400825112.92
197,551600000,2,1,Valentina Rodriguez Cano,401128805.43
197,551600000,2,2,David Castro Alvarez,400825112.92
115,149500000,2,2,Nicolás Restrepo Jaramillo,234065551.33
115,149500000,2,3,Camila Castro Acosta,233761858.82
179,322200000,2,2,Carlos Jimenez Herrera,364219355.5
179,322200000,2,4,Samuel Cardenas Guerrero,363611970.48
179,322200000,2,1,Laura Ortiz Cifuentes,364523048.01
155,263500000,2,1,Andres Restrepo Alvarez,315715371.44
157,172700000,2,1,Camila Uribe Montoya,319782677.82
157,345400000,2,1,Juan Diaz Salazar,319782677.82
157,345400000,2,2,Nicole Rodriguez Montoya,319478985.31
83,207500000,2,2,Sara Torres Quintero,168988649.25
83,207500000,2,1,Ana Velez Munoz,169292341.76
83,207500000,2,2,Juliana Moreno Herrera,168988649.25
166,415000000,2,2,Juliana Arrieta Guerrero,337781864.02
166,415000000,2,4,Diego Arboleda Munoz,337174479.0
101,151500000,2,4,Antonia Alvarez Henao,204987021.65
101,303000000,2,2,Sara Moreno Jaramillo,205594406.67
101,303000000,2,2,Antonia Prieto Guerrero,205594406.67
101,303000000,2,3,Antonia Patino Alvarez,205290714.16
177,265500000,2,1,Laura Castillo Quintero,360455741.63
177,265500000,2,4,Santiago Cardenas Quintero,359544664.1
177,265500000,2,1,Valentina Martinez Lopez,360455741.63
177,265500000,2,2,Mateo Valencia Gonzalez,360152049.12
177,531000000,2,1,Juliana Arboleda Herrera,360455741.63
179,232700000,2,1,Valentina Lopez Herrera,364523048.01
179,232700000,2,2,David Arboleda Jaramillo,364219355.5
179,232700000,2,3,Andres Castillo Ramirez,363915662.99
129,141900000,2,4,Santiago Alvarez Guerrero,261929310.97
129,141900000,2,1,Santiago Castro Villa,262840388.5
129,283800000,2,2,Laura Cardenas Botero,262536695.99
129,283800000,2,2,Antonia Uribe Osorio,262536695.99
127,165100000,2,4,Mateo Valencia Acosta,257862004.59
127,165100000,2,1,Isabella Jimenez Garcia,258773082.12
127,165100000,2,3,Diego Velez Jaramillo,258165697.1
127,165100000,2,2,Santiago Castillo Jaramillo,258469389.61
107,267500000,2,2,Diego Hernandez Quintero,217796325.81
107,267500000,2,1,Nicolás Cardenas Martinez,218100018.32
107,267500000,2,3,Mateo Lopez Acosta,217492633.3
141,211500000,2,1,Sebastian Torres Cano,287244226.78
141,211500000,2,1,Marcela Castro Acosta,287244226.78
141,211500000,2,3,Maria Alvarez Ramirez,286636841.76
141,423000000,2,2,Carolina Castillo Munoz,286940534.27
141,423000000,2,3,David Diaz Henao,286636841.76
173,190300000,2,1,Juliana Hernandez Jaramillo,352321128.87
173,380600000,2,2,Santiago Lopez Herrera,352017436.36
122,427000000,2,3,Lucas Quintero Alvarez,247997431.15
158,268600000,2,1,Daniel Uribe Martinez,321816331.01
191,248300000,2,4,Andres Jimenez Lopez,388015808.76
191,248300000,2,3,Carolina Lopez Lopez,388319501.27
191,248300000,2,2,Maria Cardenas Acosta,388623193.78
191,248300000,2,4,Mateo Uribe Lopez,388015808.76
191,248300000,2,4,Sebastian Diaz Garcia,388015808.76
105,157500000,2,3,Carlos Alvarez Osorio,213425326.92
105,157500000,2,1,Andres Prieto Salazar,214032711.94
105,157500000,2,1,Isabella Patino Munoz,214032711.94
126,315000000,2,4,Sara Arrieta Mendoza,255828351.4
90,315000000,2,4,Carlos Velez Restrepo,182616836.56
90,315000000,2,4,Ana Lopez Acosta,182616836.56
105,315000000,2,4,Maria Castro Ramirez,213121634.41
126,315000000,2,2,Sara Valencia Osorio,256435736.42
126,315000000,2,3,Juan Fernandez Guerrero,256132043.91
126,315000000,2,1,Lucas Valencia Herrera,256739428.93
175,315000000,2,3,Isabella Uribe Quintero,355781050.23
175,315000000,2,1,Sebastian Rodriguez Lopez,356388435.25
180,630000000,2,1,Sofia Fernandez Mendoza,366556701.2
139,180700000,2,4,Isabella Martinez Acosta,282265842.87
139,180700000,2,1,Sebastian Hernandez Salazar,283176920.4
139,180700000,2,1,Laura Arrieta Lopez,283176920.4
87,147900000,2,3,Sofia Castro Mendoza,176819569.5
87,147900000,2,1,Camila Arboleda Montoya,177426954.52
174,295800000,2,2,Juan Lopez Jaramillo,354051089.55
145,159500000,2,1,Ana Patino Alvarez,295378839.54
87,217500000,2,3,Laura Arboleda Botero,176819569.5
145,217500000,2,4,Ana Patino Villa,294467762.01
145,217500000,2,2,Diego Perez Ramirez,295075147.03
145,217500000,2,4,Mateo Quintero Botero,294467762.01
87,217500000,2,2,Nicolás Alvarez Restrepo,177123262.01
174,435000000,2,2,Santiago Patino Munoz,354051089.55
145,435000000,2,3,Ana Restrepo Munoz,294771454.52
145,435000000,2,2,Nicole Uribe Restrepo,295075147.03
145,435000000,2,1,Nicolás Moreno Jaramillo,295378839.54
145,435000000,2,1,Antonia Arboleda Garcia,295378839.54
95,161500000,2,1,Sofia Restrepo Montoya,193696180.04
151,196300000,2,1,Carolina Patino Jaramillo,307580758.68
151,196300000,2,2,Daniel Arrieta Restrepo,307277066.17
151,196300000,2,3,Ana Rodriguez Munoz,306973373.66
151,196300000,2,3,Marcela Patino Alvarez,306973373.66
189,207900000,2,1,Laura Quintero Restrepo,384859579.91
189,207900000,2,1,Sebastian Castillo Lopez,384859579.91
189,415800000,2,2,Mateo Moreno Jaramillo,384555887.4
189,415800000,2,4,Carlos Moreno Cifuentes,383948502.38
189,415800000,2,3,Daniel Fernandez Gonzalez,384252194.89
109,163500000,2,4,David Torres Montoya,221256247.17
109,163500000,2,1,Ana Diaz Quintero,222167324.7
103,175100000,2,1,Camila Arrieta Herrera,209965405.56
171,307800000,2,3,Sofia Arrieta Quintero,347646437.46
171,307800000,2,4,Santiago Castro Alvarez,347342744.95
161,177100000,2,1,Marcela Perez Ramirez,327917290.58
161,177100000,2,4,Camila Fernandez Martinez,327006213.05
